ID;Nombre_Aportante;Tipo_Aportante;Candidato;Tipo_Donatorio;ID_Eleccion;Territorio;ID_Partido;Partido;Tipo_Aporte;Fecha_de_Transferencia;Monto;Unnamed: 10;Unnamed: 11;Unnamed: 12
12802;PARTIDO DEMOCRATA CRISTIANO;PARTIDO;CRISTOBAL CAMPOS AGUILERA;CANDIDATO;CONSEJEROS REGIONALES;CAUTIN 1;PDC;PARTIDO DEMOCRATA CRISTIANO;PÚBLICO;09-11-17;$1.000.000;;;
12803;CIUDADANOS;PARTIDO;CRISTIAN RODRIGO DUARTE PAREDES;CANDIDATO;CONSEJEROS REGIONALES;VALDIVIA;IND;INDEPENDIENTES;PÚBLICO;13-11-17;$500.000;;;
12804;PARTIDO DEMOCRATA CRISTIANO;PARTIDO;VICTOR HUGO MUNZENMAYER CHAVEZ;CANDIDATO;CONSEJEROS REGIONALES;LLANQUIHUE;PDC;PARTIDO DEMOCRATA CRISTIANO;PÚBLICO;09-11-17;$600.000;;;
12805;ALEJANDRO DAVID RICARDO BLAMEY ALEGRIA;PERSONA NATURAL;ALEJANDRO BLAMEY ALEGRIA;CANDIDATO;DIPUTADOS;DISTRITO Nº 22;PS;PARTIDO SOCIALISTA DE CHILE;PROPIO;08-11-17;$2.000.000;;;
12806;CIUDADANOS;PARTIDO;VICTOR HUGO CHANIQUE MURGA;CANDIDATO;CONSEJEROS REGIONALES;TALCA;CIUDADANOS;CIUDADANOS;PÚBLICO;13-11-17;$500.000;;;
12807;PARTIDO DEMOCRATA CRISTIANO;PARTIDO;ROBERTO ARRATIA ARENAS;CANDIDATO;CONSEJEROS REGIONALES;ARICA;PDC;PARTIDO DEMOCRATA CRISTIANO;PÚBLICO;09-11-17;$600.000;;;
12808;PARTIDO DEMOCRATA CRISTIANO;PARTIDO;JOSE LUIS MUÑOZ URIBE;CANDIDATO;CONSEJEROS REGIONALES;OSORNO;PDC;PARTIDO DEMOCRATA CRISTIANO;PÚBLICO;09-11-17;$1.000.000;;;
12809;PARTIDO DEMOCRATA CRISTIANO;PARTIDO;MARIANO FELIPE RUIZ-ESQUIDE FIGUEROA;CANDIDATO;CONSEJEROS REGIONALES;BIO BIO;PDC;PARTIDO DEMOCRATA CRISTIANO;PÚBLICO;13-11-17;$600.000;;;
12810;PARTIDO DEMOCRATA CRISTIANO;PARTIDO;ROBERTO PAREDES SANDOVAL;CANDIDATO;CONSEJEROS REGIONALES;CAUTIN 1;PDC;PARTIDO DEMOCRATA CRISTIANO;PÚBLICO;09-11-17;$1.000.000;;;
12811;JAIME FRANCISCO MULET MARTINEZ;PERSONA NATURAL;JAIME MULET MARTINEZ;CANDIDATO;DIPUTADOS;DISTRITO Nº 4;FRVS;FEDERACION REGIONALISTA VERDE SOCIAL;PROPIO;08-11-17;$9.000.000;;;
12812;CARLOS RENE GALLEGUILLOS ROJO;PERSONA NATURAL;CARLOS GALLEGUILLOS ROJO;CANDIDATO;CONSEJEROS REGIONALES;ELQUI;PS;PARTIDO SOCIALISTA DE CHILE;PROPIO;08-11-17;$2.000.000;;;
12813;PARTIDO DEMOCRATA CRISTIANO;PARTIDO;SONIA CANDELARIA RAMOS ARAYA;CANDIDATO;CONSEJEROS REGIONALES;COPIAPO;PDC;PARTIDO DEMOCRATA CRISTIANO;PÚBLICO;09-11-17;$400.000;;;
12814;PARTIDO DEMOCRATA CRISTIANO;PARTIDO;FREDDY CAMPUSANO CERDA;CANDIDATO;CONSEJEROS REGIONALES;SANTIAGO 3;PDC;PARTIDO DEMOCRATA CRISTIANO;PÚBLICO;08-11-17;$1.000.000;;;
12815;PARTIDO DEMOCRATA CRISTIANO;PARTIDO;EUGENIA CIFUENTES LILLO;CANDIDATO;CONSEJEROS REGIONALES;ELQUI;PDC;PARTIDO DEMOCRATA CRISTIANO;PÚBLICO;09-11-17;$1.000.000;;;
12816;PARTIDO DEMOCRATA CRISTIANO;PARTIDO;SILVIA CAROLINA SOTO OVIES;CANDIDATO;CONSEJEROS REGIONALES;ANTOFAGASTA;PDC;PARTIDO DEMOCRATA CRISTIANO;PÚBLICO;09-11-17;$1.000.000;;;
12817;PARTIDO DEMOCRATA CRISTIANO;PARTIDO;JOSE FERNANDO MONTOYA ANGEL;CANDIDATO;CONSEJEROS REGIONALES;ELQUI;PDC;PARTIDO DEMOCRATA CRISTIANO;PÚBLICO;13-11-17;$1.000.000;;;
12818;PATRICIO ENRIQUE ESCOBAR CARRERA;PERSONA NATURAL;JULIO ENRIQUE MADRID FUENTES;CANDIDATO;DIPUTADOS;DISTRITO Nº 11;PDC;PARTIDO DEMOCRATA CRISTIANO;PÚBLICO;13-11-17;$500.000;;;
12819;CIUDADANOS;PARTIDO;TEODORO HELMUT KAUSEL KROLL;CANDIDATO;CONSEJEROS REGIONALES;VALDIVIA;CIUDADANOS;CIUDADANOS;PÚBLICO;13-11-17;$500.000;;;
12820;PARTIDO DEMOCRATA CRISTIANO;PARTIDO;EDUARDO MUÑOZ MUÑOZ;CANDIDATO;CONSEJEROS REGIONALES;CONCEPCION 2;PDC;PARTIDO DEMOCRATA CRISTIANO;PÚBLICO;09-11-17;$1.000.000;;;
12821;PARTIDO DEMOCRATA CRISTIANO;PARTIDO;MARCELO GARCIA SOTO;CANDIDATO;CONSEJEROS REGIONALES;CAUTIN 1;PDC;PARTIDO DEMOCRATA CRISTIANO;PÚBLICO;09-11-17;$1.000.000;;;
12822;JUAN ANTONIO PEREZ MARIN;PERSONA NATURAL;JUAN ANTONIO PEREZ MARIN;CANDIDATO;DIPUTADOS;DISTRITO Nº 4;UDI;UNION DEMOCRATA INDEPENDIENTE;PROPIO;08-11-17;$1.000.000;;;
12823;PARTIDO DEMOCRATA CRISTIANO;PARTIDO;ROCCO ANTONIO MARTINIELLO AVILA;CANDIDATO;CONSEJEROS REGIONALES;COYHAIQUE;PDC;PARTIDO DEMOCRATA CRISTIANO;PÚBLICO;09-11-17;$600.000;;;
12824;;PERSONA NATURAL;ERIKA OLIVERA DE LA FUENTE;CANDIDATO;DIPUTADOS;DISTRITO Nº 9;RN;RENOVACION NACIONAL;NO PÚBLICO;10-11-17;$150.000;;;
12825;JORGE EVALDO RATHGEB SCHIFFERLI;PERSONA NATURAL;JORGE RATHGEB SCHIFFERLI;CANDIDATO;DIPUTADOS;DISTRITO Nº 22;RN;RENOVACION NACIONAL;PROPIO;10-11-17;$1.000.000;;;
12826;PARTIDO DEMOCRATA CRISTIANO;PARTIDO;JAIME PABLO CAMPUSANO MASSAD;CANDIDATO;CONSEJEROS REGIONALES;ELQUI;PDC;PARTIDO DEMOCRATA CRISTIANO;PÚBLICO;09-11-17;$1.000.000;;;
12827;PARTIDO DEMOCRATA CRISTIANO;PARTIDO;RAUL RAMON CASTRO LETELIER;CANDIDATO;CONSEJEROS REGIONALES;ARICA;PDC;PARTIDO DEMOCRATA CRISTIANO;PÚBLICO;09-11-17;$600.000;;;
12828;LUIS RODOLFO CARVAJAL VELIZ;PERSONA NATURAL;LUIS RODOLFO CARVAJAL VELIZ;CANDIDATO;CONSEJEROS REGIONALES;IQUIQUE;PDC;PARTIDO DEMOCRATA CRISTIANO;PROPIO;08-11-17;$500.000;;;
12829;PARTIDO DEMOCRATA CRISTIANO;PARTIDO;SANDRA BERNA MARTINEZ;CANDIDATO;CONSEJEROS REGIONALES;EL LOA;PDC;PARTIDO DEMOCRATA CRISTIANO;PÚBLICO;09-11-17;$600.000;;;
12830;CIUDADANOS;PARTIDO;BORIS ORLANDO BORQUEZ BORQUEZ;CANDIDATO;CONSEJEROS REGIONALES;VALDIVIA;IND;INDEPENDIENTES;PÚBLICO;13-11-17;$500.000;;;
12831;MARIA EUGENIA ARIAS SANTOS;PERSONA NATURAL;MARIA EUGENIA ARIAS SANTOS;CANDIDATO;CONSEJEROS REGIONALES;PARINACOTA;IND;INDEPENDIENTES;PROPIO;08-11-17;$250.000;;;
12832;PARTIDO DEMOCRATA CRISTIANO;PARTIDO;PATRICIO TAPIA JULIO;CANDIDATO;CONSEJEROS REGIONALES;TOCOPILLA;PDC;PARTIDO DEMOCRATA CRISTIANO;PÚBLICO;14-11-17;$400.000;;;
12833;PARTIDO DEMOCRATA CRISTIANO;PARTIDO;MANUEL ARAVENA SAAVEDRA;CANDIDATO;CONSEJEROS REGIONALES;CAUTIN 2;PDC;PARTIDO DEMOCRATA CRISTIANO;PÚBLICO;14-11-17;$1.000.000;;;
12834;PARTIDO DEMOCRATA CRISTIANO;PARTIDO;ROBERTO BURGOS GONZALEZ;CANDIDATO;CONSEJEROS REGIONALES;VALPARAISO 2;PDC;PARTIDO DEMOCRATA CRISTIANO;PÚBLICO;13-11-17;$1.000.000;;;
12835;PARTIDO DEMOCRATA CRISTIANO;PARTIDO;IVONNE RIVAS ORTIZ;CANDIDATO;CONSEJEROS REGIONALES;CONCEPCION 1;PDC;PARTIDO DEMOCRATA CRISTIANO;PÚBLICO;14-11-17;$600.000;;;
12836;OSCAR ANDRES AVILA MENDEZ;PERSONA NATURAL;OSCAR AVILA MENDEZ;CANDIDATO;DIPUTADOS;DISTRITO Nº 15;PS;PARTIDO SOCIALISTA DE CHILE;PROPIO;08-11-17;$4.000.000;;;
12837;MARCIA ALEJANDRA GONZALEZ NAVARRO;PERSONA NATURAL;MARCIA GONZALEZ NAVARRO;CANDIDATO;DIPUTADOS;DISTRITO Nº 14;PRSD;PARTIDO RADICAL SOCIALDEMOCRATA;PROPIO;08-11-17;$2.000.000;;;
12838;ANN ELIZABETH HUNTER GUTIERREZ;PERSONA NATURAL;ANN HUNTER GUTIERREZ;CANDIDATO;DIPUTADOS;DISTRITO Nº 24;UDI;UNION DEMOCRATA INDEPENDIENTE;CRÉDITO;10-11-17;$10.000.000;;;
12839;PARTIDO DEMOCRATA CRISTIANO;PARTIDO;ROBERTO URRUTIA CONCHA;CANDIDATO;CONSEJEROS REGIONALES;TALCA;PDC;PARTIDO DEMOCRATA CRISTIANO;PÚBLICO;10-11-17;$600.000;;;
12840;PARTIDO DEMOCRATA CRISTIANO;PARTIDO;JOSE DESIDERIO VARGAS VEGA;CANDIDATO;CONSEJEROS REGIONALES;LINARES;PDC;PARTIDO DEMOCRATA CRISTIANO;PÚBLICO;10-11-17;$600.000;;;
12841;PARTIDO DEMOCRATA CRISTIANO;PARTIDO;FLORENTINO NEDIN VEGA SEGUEL;CANDIDATO;CONSEJEROS REGIONALES;COYHAIQUE;PDC;PARTIDO DEMOCRATA CRISTIANO;PÚBLICO;08-11-17;$600.000;;;
12842;PARTIDO DEMOCRATA CRISTIANO;PARTIDO;HEIDI KNAAK TORO;CANDIDATO;CONSEJEROS REGIONALES;MARGA MARGA;IND;INDEPENDIENTES;PÚBLICO;09-11-17;$1.000.000;;;
12843;PARTIDO DEMOCRATA CRISTIANO;PARTIDO;LOMBARDO TOLEDO ESCORZA;CANDIDATO;CONSEJEROS REGIONALES;ELQUI;PDC;PARTIDO DEMOCRATA CRISTIANO;PÚBLICO;09-11-17;$1.000.000;;;
12844;PARTIDO DEMOCRATA CRISTIANO;PARTIDO;MAGGIE ITURRIETA DIAZ;CANDIDATO;CONSEJEROS REGIONALES;SANTIAGO 5;PDC;PARTIDO DEMOCRATA CRISTIANO;PÚBLICO;09-11-17;$1.000.000;;;
12845;PARTIDO DEMOCRATA CRISTIANO;PARTIDO;MARGARITA PALLERES CABEZAS;CANDIDATO;CONSEJEROS REGIONALES;ARICA;PDC;PARTIDO DEMOCRATA CRISTIANO;PÚBLICO;09-11-17;$600.000;;;
12846;PARTIDO DEMOCRATA CRISTIANO;PARTIDO;MARLENE ELIZABETH MOLLO VARGAS;CANDIDATO;CONSEJEROS REGIONALES;PARINACOTA;PDC;PARTIDO DEMOCRATA CRISTIANO;PÚBLICO;10-11-17;$400.000;;;
12847;;PERSONA NATURAL;PAULINA NUÑEZ URRUTIA;CANDIDATO;DIPUTADOS;DISTRITO Nº 3;RN;RENOVACION NACIONAL;NO PÚBLICO;08-11-17;$500.000;;;
12848;PARTIDO DEMOCRATA CRISTIANO;PARTIDO;MANUEL ARISTIDES LONCON GUALA;CANDIDATO;CONSEJEROS REGIONALES;TIERRA DEL FUEGO;PDC;PARTIDO DEMOCRATA CRISTIANO;PÚBLICO;10-11-17;$400.000;;;
12849;PARTIDO DEMOCRATA CRISTIANO;PARTIDO;VERONICA HAYDDE AGUIRRE AGUIRRE;CANDIDATO;CONSEJEROS REGIONALES;TAMARUGAL;PDC;PARTIDO DEMOCRATA CRISTIANO;PÚBLICO;09-11-17;$400.000;;;
12850;CARLOS ALFREDO VILCHES GUZMAN;PERSONA NATURAL;CARLOS VILCHES GUZMAN;CANDIDATO;DIPUTADOS;DISTRITO Nº 4;UDI;UNION DEMOCRATA INDEPENDIENTE;CRÉDITO;08-11-17;$3.500.000;;;
12851;PARTIDO DEMOCRATA CRISTIANO;PARTIDO;MIGUEL ANGEL NUÑEZ HERRERA;CANDIDATO;CONSEJEROS REGIONALES;IQUIQUE;PDC;PARTIDO DEMOCRATA CRISTIANO;PÚBLICO;10-11-17;$600.000;;;
12852;PARTIDO DEMOCRATA CRISTIANO;PARTIDO;ROY ANTHONY CRICHTON ORELLANA;CANDIDATO;CONSEJEROS REGIONALES;SAN ANTONIO;PDC;PARTIDO DEMOCRATA CRISTIANO;PÚBLICO;13-11-17;$1.000.000;;;
12853;CLAUDIO ANDRES OPAZO MEDINA;PERSONA NATURAL;JORGE RAULD GONZALEZ;CANDIDATO;DIPUTADOS;DISTRITO Nº 7;IGUALDAD;PARTIDO IGUALDAD;PÚBLICO;10-11-17;$2.500.000;;;
12854;ALVARO VALENTIN LIZANA FUENTES;PERSONA NATURAL;ALVARO VALENTIN LIZANA FUENTES;CANDIDATO;CONSEJEROS REGIONALES;CACHAPOAL 2;PH;PARTIDO HUMANISTA;PROPIO;08-11-17;$400.000;;;
12855;;PERSONA NATURAL;JULIETA ADRIANA NUÑEZ GUNDLACH;CANDIDATO;CONSEJEROS REGIONALES;VALPARAISO 1;IND;INDEPENDIENTES;NO PÚBLICO;09-11-17;$350.000;;;
12856;JUAN CARLOS CARREÑO CARMONA;PERSONA NATURAL;JUAN CARLOS CARREÑO CARMONA;CANDIDATO;SENADORES;2ª CIRCUNSCRIPCION;RN;RENOVACION NACIONAL;PROPIO;10-11-17;$10.000.000;;;
12857;MILENKA MADELAINE CABALLERO VERDUGO;PERSONA NATURAL;MILENKA CABALLERO VERDUGO;CANDIDATO;CONSEJEROS REGIONALES;CORDILLERA;PS;PARTIDO SOCIALISTA DE CHILE;PROPIO;08-11-17;$1.100.000;;;
12858;GUILLERMO ARTURO CERONI FUENTES;PERSONA NATURAL;GUILLERMO ARTURO CERONI FUENTES;CANDIDATO;DIPUTADOS;DISTRITO Nº 18;PPD;PARTIDO POR LA DEMOCRACIA;PROPIO;10-11-17;$10.500.000;;;
12859;;PERSONA NATURAL;PAULINA NUÑEZ URRUTIA;CANDIDATO;DIPUTADOS;DISTRITO Nº 3;RN;RENOVACION NACIONAL;NO PÚBLICO;08-11-17;$500.000;;;
12860;PARTIDO DEMOCRATA CRISTIANO;PARTIDO;PATRICIA HEY ICKA;CANDIDATO;CONSEJEROS REGIONALES;ISLA DE PASCUA;PDC;PARTIDO DEMOCRATA CRISTIANO;PÚBLICO;14-11-17;$600.000;;;
12861;PARTIDO DEMOCRATA CRISTIANO;PARTIDO;MARIA DEL CARMEN PEREZ DONOSO;CANDIDATO;CONSEJEROS REGIONALES;CAUQUENES;PDC;PARTIDO DEMOCRATA CRISTIANO;PÚBLICO;13-11-17;$600.000;;;
12862;PARTIDO DEMOCRATA CRISTIANO;PARTIDO;MARCELO LUCIANO CARRASCO CARRASCO;CANDIDATO;CONSEJEROS REGIONALES;CAUTIN 2;PDC;PARTIDO DEMOCRATA CRISTIANO;PÚBLICO;09-11-17;$1.000.000;;;
12863;LEONARDO ENRIQUE PASTEN SILVA;PERSONA NATURAL;LEONARDO ENRIQUE PASTEN SILVA;CANDIDATO;CONSEJEROS REGIONALES;CHOAPA;PDC;PARTIDO DEMOCRATA CRISTIANO;PROPIO;08-11-17;$3.000.000;;;
12864;PARTIDO DEMOCRATA CRISTIANO;PARTIDO;CLAUDIO PATRICIO ACUÑA LE-BLANC;CANDIDATO;CONSEJEROS REGIONALES;ARICA;PDC;PARTIDO DEMOCRATA CRISTIANO;PÚBLICO;09-11-17;$600.000;;;
12865;PARTIDO DEMOCRATA CRISTIANO;PARTIDO;JUAN PABLO SAEZ REY;CANDIDATO;CONSEJEROS REGIONALES;CORDILLERA;PDC;PARTIDO DEMOCRATA CRISTIANO;PÚBLICO;14-11-17;$1.400.000;;;
12866;PARTIDO DEMOCRATA CRISTIANO;PARTIDO;NELSON AGUILA SERPA;CANDIDATO;CONSEJEROS REGIONALES;CHILOE;PDC;PARTIDO DEMOCRATA CRISTIANO;PÚBLICO;13-11-17;$1.000.000;;;
12867;PARTIDO POR LA DEMOCRACIA;PARTIDO;MARIO SOTO BENAVIDES;CANDIDATO;DIPUTADOS;DISTRITO Nº 7;PPD;PARTIDO POR LA DEMOCRACIA;PÚBLICO;08-11-17;$2.000.000;;;
12868;PARTIDO DEMOCRATA CRISTIANO;PARTIDO;FREDDY ANTONIO NEIRA PAREDES;CANDIDATO;CONSEJEROS REGIONALES;CONCEPCION 1;PDC;PARTIDO DEMOCRATA CRISTIANO;PÚBLICO;09-11-17;$600.000;;;
12869;PARTIDO DEMOCRATA CRISTIANO;PARTIDO;JUAN GUILLERMO ESCAREZ NAVARRO;CANDIDATO;CONSEJEROS REGIONALES;VALDIVIA;IND;INDEPENDIENTES;PÚBLICO;09-11-17;$1.000.000;;;
12870;ISABEL MARGARITA GARCES URETA;PERSONA NATURAL;ISABEL MARGARITA GARCES URETA;CANDIDATO;CONSEJEROS REGIONALES;CURICO;IND;INDEPENDIENTES;PROPIO;08-11-17;$750.000;;;
12871;PARTIDO DEMOCRATA CRISTIANO;PARTIDO;JAIME ANIBAL CORTES BUGUEÑO;CANDIDATO;CONSEJEROS REGIONALES;CHAÑARAL;PDC;PARTIDO DEMOCRATA CRISTIANO;PÚBLICO;14-11-17;$400.000;;;
12872;;PERSONA NATURAL;CARLOS GUAJARDO DIAZ;CANDIDATO;CONSEJEROS REGIONALES;TALCA;RN;RENOVACION NACIONAL;NO PÚBLICO;14-11-17;$394.798;;;
12873;PARTIDO DEMOCRATA CRISTIANO;PARTIDO;ABSALON OPAZO LAZCANO;CANDIDATO;CONSEJEROS REGIONALES;VALPARAISO 2;PDC;PARTIDO DEMOCRATA CRISTIANO;PÚBLICO;09-11-17;$1.000.000;;;
12874;PARTIDO DEMOCRATA CRISTIANO;PARTIDO;JUAN PABLO DIAZ BURGOS;CANDIDATO;CONSEJEROS REGIONALES;CACHAPOAL 2;PDC;PARTIDO DEMOCRATA CRISTIANO;PÚBLICO;14-11-17;$600.000;;;
12875;PARTIDO DEMOCRATA CRISTIANO;PARTIDO;FELIX CARRASCO AURISTONDO;CANDIDATO;CONSEJEROS REGIONALES;TOCOPILLA;PDC;PARTIDO DEMOCRATA CRISTIANO;PÚBLICO;13-11-17;$400.000;;;
12876;PARTIDO DEMOCRATA CRISTIANO;PARTIDO;MIGUEL ANGEL SIERPE GALLARDO;CANDIDATO;CONSEJEROS REGIONALES;MAGALLANES;PDC;PARTIDO DEMOCRATA CRISTIANO;PÚBLICO;14-11-17;$600.000;;;
12877;PARTIDO DEMOCRATA CRISTIANO;PARTIDO;BERNARDO CORNEJO CERON;CANDIDATO;CONSEJEROS REGIONALES;CARDENAL CARO;PDC;PARTIDO DEMOCRATA CRISTIANO;PÚBLICO;08-11-17;$600.000;;;
12878;CIUDADANOS;PARTIDO;LUIS ALBERTO OTERO DURAN;CANDIDATO;CONSEJEROS REGIONALES;VALDIVIA;IND;INDEPENDIENTES;PÚBLICO;13-11-17;$500.000;;;
12879;PARTIDO DEMOCRATA CRISTIANO;PARTIDO;MONICA ELIZABETH RODRIGUEZ RODRIGUEZ;CANDIDATO;CONSEJEROS REGIONALES;MALLECO;PDC;PARTIDO DEMOCRATA CRISTIANO;PÚBLICO;09-11-17;$600.000;;;
12880;PARTIDO POR LA DEMOCRACIA;PARTIDO;GUILLERMO ARTURO CERONI FUENTES;CANDIDATO;DIPUTADOS;DISTRITO Nº 18;PPD;PARTIDO POR LA DEMOCRACIA;PÚBLICO;13-11-17;$5.000.000;;;
12881;JUAN DAGOBERTO VALDEBENITO MANSILLA;PERSONA NATURAL;JUAN VALDEBENITO MANSILLA;CANDIDATO;CONSEJEROS REGIONALES;TALCA;IND;INDEPENDIENTES;PROPIO;08-11-17;$800.000;;;
12882;;PERSONA NATURAL;ERIKA OLIVERA DE LA FUENTE;CANDIDATO;DIPUTADOS;DISTRITO Nº 9;RN;RENOVACION NACIONAL;NO PÚBLICO;10-11-17;$500.000;;;
12883;MARIO ENRIQUE LUZA ESPINOZA;PERSONA NATURAL;MARIO LUZA ESPINOZA;CANDIDATO;CONSEJEROS REGIONALES;ARICA;PODER;PODER;PROPIO;08-11-17;$300.000;;;
12884;PARTIDO DEMOCRATA CRISTIANO;PARTIDO;RICARDO RAMIRO HERRERA FLOODY;CANDIDATO;CONSEJEROS REGIONALES;CAUTIN 2;PDC;PARTIDO DEMOCRATA CRISTIANO;PÚBLICO;10-11-17;$1.000.000;;;
12885;ROBERTO FORTUNATO POBLETE ZAPATA;PERSONA NATURAL;ROBERTO POBLETE ZAPATA;CANDIDATO;DIPUTADOS;DISTRITO Nº 21;PS;PARTIDO SOCIALISTA DE CHILE;PROPIO;10-11-17;$25.000.000;;;
12886;PARTIDO DEMOCRATA CRISTIANO;PARTIDO;ISRAEL ANTONIO URRUTIA ESCOBAR;CANDIDATO;CONSEJEROS REGIONALES;LINARES;PDC;PARTIDO DEMOCRATA CRISTIANO;PÚBLICO;14-11-17;$600.000;;;
12887;MARIA ELENA LEIVA CARVAJAL;PERSONA NATURAL;RAUL LEIVA CARVAJAL;CANDIDATO;DIPUTADOS;DISTRITO Nº 14;PS;PARTIDO SOCIALISTA DE CHILE;PÚBLICO;13-11-17;$6.000.000;;;
12888;NICOLAS JOSE NOMAN GARRIDO;PERSONA NATURAL;NICOLAS NOMAN GARRIDO;CANDIDATO;DIPUTADOS;DISTRITO Nº 4;UDI;UNION DEMOCRATA INDEPENDIENTE;PROPIO;08-11-17;$500.000;;;
12889;;PERSONA NATURAL;ELIAS RAMOS MUÑOZ;CANDIDATO;DIPUTADOS;DISTRITO Nº 20;IND;INDEPENDIENTES;NO PÚBLICO;09-11-17;$21.740;;;
12890;PARTIDO DEMOCRATA CRISTIANO;PARTIDO;EDMUNDO SEGUNDO SALAS DE LA FUENTE;CANDIDATO;CONSEJEROS REGIONALES;CONCEPCION 3;PDC;PARTIDO DEMOCRATA CRISTIANO;PÚBLICO;14-11-17;$600.000;;;
12891;ALFONSO ENRIQUE DITTBORN BAEZA;PERSONA NATURAL;CARLOS CRUZ-COKE CARVALLO;CANDIDATO;DIPUTADOS;DISTRITO Nº 5;RN;RENOVACION NACIONAL;PÚBLICO;13-11-17;$1.000.000;;;
12892;PARTIDO DEMOCRATA CRISTIANO;PARTIDO;JESSICA CAMPOS TOLEDO;CANDIDATO;CONSEJEROS REGIONALES;LLANQUIHUE;PDC;PARTIDO DEMOCRATA CRISTIANO;PÚBLICO;09-11-17;$600.000;;;
12893;PARTIDO DEMOCRATA CRISTIANO;PARTIDO;RICARDO ALIAGA CRUZ;CANDIDATO;CONSEJEROS REGIONALES;QUILLOTA;PDC;PARTIDO DEMOCRATA CRISTIANO;PÚBLICO;14-11-17;$600.000;;;
12894;PARTIDO DEMOCRATA CRISTIANO;PARTIDO;CESAR ANTONIO URRA ARAYA;CANDIDATO;CONSEJEROS REGIONALES;EL LOA;PDC;PARTIDO DEMOCRATA CRISTIANO;PÚBLICO;09-11-17;$600.000;;;
12895;PARTIDO DEMOCRATA CRISTIANO;PARTIDO;BORIS ALEJANDRO TAPIA MARTINEZ;CANDIDATO;CONSEJEROS REGIONALES;CURICO;PDC;PARTIDO DEMOCRATA CRISTIANO;PÚBLICO;09-11-17;$1.000.000;;;
12896;JAVIER ANDRES MALDONADO CORREA;PERSONA NATURAL;JAVIER MALDONADO CORREA;CANDIDATO;DIPUTADOS;DISTRITO Nº 6;EVOPOLI;EVOLUCION POLITICA;PROPIO;08-11-17;$3.500.000;;;
12897;PARTIDO DEMOCRATA CRISTIANO;PARTIDO;CRISTINA BRAVO CASTRO;CANDIDATO;CONSEJEROS REGIONALES;CURICO;PDC;PARTIDO DEMOCRATA CRISTIANO;PÚBLICO;09-11-17;$600.000;;;
12898;PARTIDO DEMOCRATA CRISTIANO;PARTIDO;LEONARDO AGUERO MENA;CANDIDATO;CONSEJEROS REGIONALES;CACHAPOAL 1;PDC;PARTIDO DEMOCRATA CRISTIANO;PÚBLICO;09-11-17;$600.000;;;
12899;PARTIDO DEMOCRATA CRISTIANO;PARTIDO;RODRIGO SEPULVEDA ESPINOZA;CANDIDATO;CONSEJEROS REGIONALES;TALCA;PDC;PARTIDO DEMOCRATA CRISTIANO;PÚBLICO;09-11-17;$600.000;;;
12900;PARTIDO DEMOCRATA CRISTIANO;PARTIDO;CAMILA CASTILLO GUERRERO;CANDIDATO;CONSEJEROS REGIONALES;IQUIQUE;PDC;PARTIDO DEMOCRATA CRISTIANO;PÚBLICO;09-11-17;$600.000;;;
12901;PARTIDO DEMOCRATA CRISTIANO;PARTIDO;HERNAN ALVAREZ ROMAN;CANDIDATO;CONSEJEROS REGIONALES;ÑUBLE;PDC;PARTIDO DEMOCRATA CRISTIANO;PÚBLICO;09-11-17;$600.000;;;
12902;PARTIDO DEMOCRATA CRISTIANO;PARTIDO;ROBERTO VALENZUELA ROMERO;CANDIDATO;CONSEJEROS REGIONALES;SANTIAGO 5;PDC;PARTIDO DEMOCRATA CRISTIANO;PÚBLICO;14-11-17;$1.000.000;;;
12903;;PERSONA NATURAL;LORENA PIZARRO SIERRA;CANDIDATO;DIPUTADOS;DISTRITO Nº 8;PCCH;PARTIDO COMUNISTA DE CHILE;NO PÚBLICO;10-11-17;$500.000;;;
12904;PARTIDO DEMOCRATA CRISTIANO;PARTIDO;VICTOR ARNOLDO LOW OYARZUN;CANDIDATO;CONSEJEROS REGIONALES;MAGALLANES;PDC;PARTIDO DEMOCRATA CRISTIANO;PÚBLICO;14-11-17;$600.000;;;
12905;IGNACIO WALKER PRIETO;PERSONA NATURAL;IGNACIO WALKER PRIETO;CANDIDATO;SENADORES;6ª CIRCUNSCRIPCION;PDC;PARTIDO DEMOCRATA CRISTIANO;PROPIO;10-11-17;$30.000.000;;;
12906;PARTIDO DEMOCRATA CRISTIANO;PARTIDO;RODOLFO VICTOR GAZMURI SANCHEZ;CANDIDATO;CONSEJEROS REGIONALES;ÑUBLE;IND;INDEPENDIENTES;PÚBLICO;13-11-17;$600.000;;;
12907;PARTIDO DEMOCRATA CRISTIANO;PARTIDO;TERESA DE JESUS STARK ORTEGA;CANDIDATO;CONSEJEROS REGIONALES;BIO BIO;PDC;PARTIDO DEMOCRATA CRISTIANO;PÚBLICO;13-11-17;$600.000;;;
12908;PARTIDO DEMOCRATA CRISTIANO;PARTIDO;JACQUELINE MARIE SAINTARD VERA;CANDIDATO;CONSEJEROS REGIONALES;SANTIAGO 4;PDC;PARTIDO DEMOCRATA CRISTIANO;PÚBLICO;10-11-17;$1.000.000;;;
12909;JUAN CARLOS RIVEROS ROZAS;PERSONA NATURAL;JULIO ENRIQUE MADRID FUENTES;CANDIDATO;DIPUTADOS;DISTRITO Nº 11;PDC;PARTIDO DEMOCRATA CRISTIANO;PÚBLICO;13-11-17;$500.000;;;
